price,house_type,house_type_2,rooms,m2,elevator,garage,neighbourhood,district
249000,Piso,interior,3,52.0,1,0,Las Delicias,Arganzuela
249000,Piso,interior,3,52.0,1,0,Las Delicias,Arganzuela
249000,Piso,interior,3,52.0,1,0,Las Delicias,Arganzuela
140000,Piso,interior,2,52.0,1,0,Casco Histórico de Vicálvaro,Vicálvaro
200000,Piso,exterior,1,52.0,1,1,Berruguete,Tetuán
260000,Piso,interior,3,52.0,1,0,Palacio,Centro
155800,Piso,exterior,1,52.0,1,0,San Diego,Puente de Vallecas
790000,Piso,exterior,8,178.0,1,0,Palacio,Centro
152000,Piso,exterior,1,48.0,1,0,Peñagrande,Fuencarral-El Pardo
3800000,Piso,exterior,4,420.0,1,1,El Viso,Chamartín
329500,Piso,exterior,2,85.0,1,1,Los Berrocales,Vicálvaro
739000,Piso,exterior,2,86.0,1,0,Sol,Centro
1399000,Dúplex,exterior,3,156.0,1,1,Palacio,Centro
194000,Estudio,interior,0,50.0,0,0,Embajadores,Centro
405000,Piso,interior,1,50.0,1,0,Justicia,Centro
199000,Piso,interior,1,50.0,1,0,Las Delicias,Arganzuela
929000,Piso,exterior,3,85.0,1,0,Lista,Salamanca
929000,Piso,exterior,3,85.0,1,0,Lista,Salamanca
1769000,Ático,exterior,2,162.0,1,0,Goya,Salamanca
1560000,Piso,interior,3,143.0,1,0,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,1,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,1,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,1,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,1,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,0,Recoletos,Salamanca
829000,Piso,interior,2,76.0,1,1,Recoletos,Salamanca
86000,Piso,exterior,3,60.0,1,0,Villaverde Alto,Villaverde
201000,Piso,exterior,3,140.0,1,0,San Diego,Puente de Vallecas
54573,Piso,exterior,1,38.0,1,0,San Diego,Puente de Vallecas
102060,Piso,exterior,2,71.0,1,0,Ambroz,Vicálvaro
105000,Piso,exterior,3,73.0,1,0,Aeropuerto,Barajas
175000,Piso,exterior,1,38.0,1,1,Pradolongo,Usera
300000,Piso,interior,1,39.0,1,0,Castillejos,Tetuán
275000,Piso,interior,1,39.0,1,0,Guindalera,Salamanca
2600000,Piso,exterior,4,240.0,1,1,El Viso,Chamartín
2600000,Piso,exterior,3,155.0,1,1,Recoletos,Salamanca
2600000,Dúplex,exterior,4,486.0,1,0,Nueva España,Chamartín
1275000,Dúplex,exterior,5,275.0,1,1,Pinar de Chamartín,Ciudad Lineal
2568000,Piso,exterior,2,188.0,1,0,Justicia,Centro
705000,Piso,interior,2,72.0,1,0,Jerónimos,Retiro
2520000,Piso,exterior,3,175.0,1,0,Recoletos,Salamanca
205265,Piso,exterior,3,111.0,1,0,Palomeras Bajas,Puente de Vallecas
259900,Piso,interior,1,32.0,1,0,Ríos Rosas,Chamberí
350000,Estudio,exterior,0,32.0,1,0,Justicia,Centro
375000,Piso,exterior,1,32.0,1,0,Castellana,Salamanca
235000,Piso,interior,1,32.0,1,0,Cuatro Caminos,Tetuán
130000,Piso,exterior,1,32.0,1,0,Numancia,Puente de Vallecas
140000,Estudio,interior,0,32.0,1,0,Fuente del Berro,Salamanca
145000,Ático,interior,1,32.0,1,0,Cuatro Caminos,Tetuán
155600,Piso,exterior,2,74.0,1,0,Los Rosales,Villaverde
143000,Piso,exterior,2,68.0,1,0,Opañel,Carabanchel
231380,Piso,exterior,4,110.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
259000,Piso,exterior,2,123.0,1,1,Orcasitas,Usera
179000,Piso,interior,2,85.0,1,0,Palomeras Bajas,Puente de Vallecas
1400000,Piso,exterior,4,218.0,1,0,Lista,Salamanca
625000,Ático,exterior,1,102.0,1,0,Sol,Centro
1350000,Dúplex,exterior,5,275.0,1,1,Arapiles,Chamberí
360000,Dúplex,exterior,2,56.0,1,0,Ventas,Ciudad Lineal
365000,Dúplex,exterior,2,90.0,1,0,Comillas,Carabanchel
450000,Dúplex,exterior,2,68.0,1,0,Ventas,Ciudad Lineal
195000,Piso,exterior,2,55.0,1,0,Ventas,Ciudad Lineal
790000,Piso,exterior,2,113.0,1,0,Palacio,Centro
140000,Piso,exterior,3,59.0,1,0,Buenavista,Carabanchel
240000,Dúplex,exterior,0,80.0,1,0,Canillas,Hortaleza
1419000,Piso,exterior,3,149.0,1,0,Castellana,Salamanca
230000,Piso,exterior,1,51.0,1,1,Simancas,San Blas-Canillejas
200000,Piso,exterior,3,90.0,1,0,San Diego,Puente de Vallecas
121000,Piso,exterior,1,59.0,1,0,Palomeras Bajas,Puente de Vallecas
121000,Piso,exterior,3,94.0,1,0,San Isidro,Carabanchel
121000,Piso,interior,2,52.0,1,0,Entrevías,Puente de Vallecas
121000,Piso,interior,1,47.0,0,0,Palomeras Bajas,Puente de Vallecas
121500,Piso,interior,3,51.0,1,0,Moscardó,Usera
121875,Estudio,exterior,0,45.0,1,0,Palomeras Sureste,Puente de Vallecas
1350000,Piso,exterior,2,138.0,1,0,Trafalgar,Chamberí
2250000,Piso,exterior,3,230.0,1,0,Goya,Salamanca
1350000,Piso,exterior,2,138.0,1,0,Trafalgar,Chamberí
1790000,Piso,exterior,4,183.0,1,1,Castellana,Salamanca
880000,Piso,exterior,2,90.0,1,0,El Viso,Chamartín
1750000,Piso,exterior,7,179.0,1,0,Universidad,Centro
1300000,Piso,interior,3,133.0,1,0,Recoletos,Salamanca
2150000,Ático,exterior,4,220.0,1,0,Ibiza,Retiro
2350000,Piso,exterior,7,364.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
2340000,Piso,exterior,3,159.0,1,1,Recoletos,Salamanca
2330000,Ático,exterior,3,300.0,1,1,El Viso,Chamartín
3950000,Piso,exterior,4,440.0,1,0,Castellana,Salamanca
325000,Piso,exterior,3,55.0,1,0,Ciudad Jardín,Chamartín
3400000,Piso,exterior,6,305.0,1,0,Recoletos,Salamanca
225000,Piso,exterior,3,69.0,1,0,Valdezarza,Moncloa-Aravaca
280000,Estudio,exterior,0,85.0,1,0,Ventas,Ciudad Lineal
225000,Piso,exterior,1,60.0,1,1,Palomeras Sureste,Puente de Vallecas
400000,Piso,interior,3,70.0,1,0,Ríos Rosas,Chamberí
475000,Piso,exterior,2,75.0,1,0,Goya,Salamanca
152500,Piso,interior,1,61.0,0,0,Palomeras Bajas,Puente de Vallecas
149000,Piso,interior,1,77.0,0,0,Palomeras Bajas,Puente de Vallecas
579000,Piso,interior,2,88.0,1,0,Trafalgar,Chamberí
1349000,Piso,exterior,3,152.0,1,0,Castillejos,Tetuán
950000,Piso,exterior,2,78.0,1,0,Trafalgar,Chamberí
540000,Piso,exterior,3,118.0,1,1,Peñagrande,Fuencarral-El Pardo
455000,Piso,interior,3,118.0,1,0,Bellas Vistas,Tetuán
830000,Piso,exterior,2,83.0,1,0,Ríos Rosas,Chamberí
324900,Ático,exterior,1,142.0,1,0,Puerta Bonita,Carabanchel
165000,Piso,exterior,3,74.0,1,0,Villaverde Alto,Villaverde
165000,Piso,exterior,3,71.0,1,0,Canillejas,San Blas-Canillejas
165000,Piso,exterior,1,41.0,1,0,Valverde,Fuencarral-El Pardo
165000,Dúplex,exterior,2,90.0,1,0,Las Águilas,Latina
165000,Piso,exterior,2,60.0,1,0,Puerta Bonita,Carabanchel
165000,Piso,exterior,2,51.0,1,0,Entrevías,Puente de Vallecas
189000,Piso,exterior,6,110.0,1,0,Entrevías,Puente de Vallecas
96300,Piso,exterior,2,56.0,1,0,Quintana,Ciudad Lineal
190000,Piso,interior,2,39.0,1,0,Palos de Moguer,Arganzuela
209000,Estudio,exterior,0,39.0,1,1,Casco Histórico de Barajas,Barajas
285000,Piso,interior,2,39.0,1,0,Trafalgar,Chamberí
284000,Estudio,interior,0,39.0,1,0,Ibiza,Retiro
215000,Piso,interior,1,39.0,1,0,Palos de Moguer,Arganzuela
895000,Ático,exterior,2,215.0,1,0,Cortes,Centro
1260000,Ático,exterior,5,224.0,1,1,Castilla,Chamartín
1275000,Piso,exterior,3,125.0,1,0,Castellana,Salamanca
265000,Piso,exterior,2,56.0,1,0,Valdeacederas,Tetuán
174900,Estudio,interior,0,24.0,1,0,Palos de Moguer,Arganzuela
719000,Piso,exterior,2,92.0,1,0,Lista,Salamanca
260000,Piso,exterior,3,101.0,1,0,Aluche,Latina
1850000,Piso,exterior,2,325.0,1,0,Palacio,Centro
208000,Piso,exterior,3,84.0,1,0,Vista Alegre,Carabanchel
260000,Piso,exterior,1,61.0,1,0,Concepción,Ciudad Lineal
240000,Estudio,interior,0,30.0,1,0,Justicia,Centro
155000,Piso,exterior,2,51.0,1,0,Amposta,San Blas-Canillejas
309900,Piso,exterior,5,161.0,1,0,Santa Eugenia,Villa de Vallecas
260000,Piso,interior,1,60.0,1,0,Moscardó,Usera
245000,Piso,exterior,2,56.0,1,0,Concepción,Ciudad Lineal
195000,Piso,exterior,1,39.0,1,0,Puerta del Ángel,Latina
350000,Piso,exterior,3,98.0,1,0,Pavones,Moratalaz
435000,Piso,exterior,1,59.0,1,0,Ibiza,Retiro
750000,Ático,exterior,3,130.0,1,1,Adelfas,Retiro
515000,Ático,exterior,1,98.0,1,1,Valdemarín,Moncloa-Aravaca
890000,Chalet,interior,4,123.0,0,0,Casa de Campo,Moncloa-Aravaca
4200000,Piso,exterior,4,282.0,1,0,Recoletos,Salamanca
150000,Ático,exterior,0,20.0,1,0,Palacio,Centro
859000,Piso,exterior,2,88.0,1,0,Sol,Centro
608000,Piso,exterior,5,133.0,1,0,Palacio,Centro
859000,Piso,exterior,2,88.0,1,0,Sol,Centro
560000,Piso,exterior,4,130.0,1,0,Pacífico,Retiro
74400,Piso,interior,3,59.0,1,0,Puerta Bonita,Carabanchel
330000,Piso,exterior,1,63.0,1,0,Castilla,Chamartín
859000,Piso,exterior,2,106.0,1,0,Sol,Centro
879000,Piso,interior,2,87.0,1,0,Castellana,Salamanca
6500000,Ático,exterior,6,550.0,1,1,Almagro,Chamberí
310000,Estudio,exterior,0,120.0,1,1,Simancas,San Blas-Canillejas
179000,Piso,interior,3,64.0,1,0,Valdeacederas,Tetuán
277400,Piso,exterior,2,73.0,1,0,Almendrales,Usera
145000,Piso,exterior,2,52.0,1,0,San Diego,Puente de Vallecas
1300000,Piso,exterior,4,360.0,1,1,Legazpi,Arganzuela
437500,Ático,exterior,1,69.0,1,1,Arcos,San Blas-Canillejas
500000,Piso,exterior,3,110.0,1,0,Sol,Centro
859000,Piso,exterior,2,88.0,1,0,Sol,Centro
220400,Piso,interior,2,58.0,1,0,Almendrales,Usera
115000,Piso,exterior,2,38.0,1,0,La Chopera,Arganzuela
115000,Piso,exterior,2,38.0,1,0,La Chopera,Arganzuela
115000,Piso,exterior,1,65.0,1,0,Entrevías,Puente de Vallecas
115000,Piso,exterior,2,48.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
365000,Piso,exterior,3,180.0,1,0,Embajadores,Centro
3100000,Casa,interior,8,1528.0,0,1,El Plantío,Moncloa-Aravaca
205000,Piso,interior,2,101.0,1,0,Puerta Bonita,Carabanchel
136000,Piso,exterior,2,67.0,1,0,Ambroz,Vicálvaro
152500,Piso,exterior,4,75.0,1,0,Los Rosales,Villaverde
1095000,Piso,exterior,4,176.0,1,0,Universidad,Centro
500000,Ático,exterior,1,80.0,1,0,Prosperidad,Chamartín
389000,Piso,exterior,4,112.0,1,0,Vista Alegre,Carabanchel
760000,Piso,exterior,3,113.0,1,0,Ciudad Jardín,Chamartín
1300000,Piso,exterior,3,158.0,1,1,Argüelles,Moncloa-Aravaca
3200000,Piso,exterior,4,354.0,1,1,El Viso,Chamartín
729000,Piso,exterior,4,159.0,1,1,Almenara,Tetuán
520000,Ático,exterior,2,180.0,1,1,Pueblo Nuevo,Ciudad Lineal
139000,Estudio,exterior,0,29.0,1,0,Universidad,Centro
229000,Piso,interior,3,48.0,1,0,Bellas Vistas,Tetuán
328900,Piso,interior,1,48.0,1,0,Ríos Rosas,Chamberí
242102,Piso,exterior,1,48.0,1,1,Ventas,Ciudad Lineal
155000,Piso,exterior,1,48.0,1,0,Los Rosales,Villaverde
250000,Piso,interior,1,48.0,1,0,Embajadores,Centro
175000,Piso,exterior,1,48.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
174000,Piso,exterior,1,48.0,1,0,Numancia,Puente de Vallecas
138000,Piso,exterior,2,48.0,1,0,Simancas,San Blas-Canillejas
180000,Piso,exterior,2,48.0,1,0,Bellas Vistas,Tetuán
2500000,Casa,interior,7,212.0,0,1,Hispanoamérica,Chamartín
440000,Piso,interior,2,85.0,1,0,Goya,Salamanca
178000,Piso,interior,1,57.0,1,0,Valdefuentes,Hortaleza
950000,Ático,exterior,2,130.0,1,1,Cuatro Caminos,Tetuán
400000,Piso,exterior,2,72.0,1,0,Imperial,Arganzuela
1178000,Piso,exterior,3,140.0,1,1,San Juan Bautista,Ciudad Lineal
459000,Dúplex,exterior,2,70.0,1,1,San Diego,Puente de Vallecas
5800000,Casa,interior,9,848.0,0,1,El Viso,Chamartín
1100000,Piso,exterior,5,172.0,1,0,Sol,Centro
495000,Piso,exterior,2,68.0,1,1,Pinar de Chamartín,Ciudad Lineal
335000,Piso,exterior,2,69.0,1,0,San Pascual,Ciudad Lineal
739000,Piso,exterior,2,90.0,1,0,Sol,Centro
522400,Ático,exterior,3,110.0,1,1,Ambroz,Vicálvaro
1180000,Ático,exterior,3,166.0,1,1,Adelfas,Retiro
1900000,Piso,exterior,4,230.0,1,1,El Viso,Chamartín
2950000,Piso,exterior,4,241.0,1,1,Almagro,Chamberí
595000,Dúplex,exterior,3,169.0,1,1,Simancas,San Blas-Canillejas
290000,Piso,exterior,3,170.0,1,0,Vista Alegre,Carabanchel
70000,Piso,interior,2,41.0,1,0,San Cristóbal de los Ángeles,Villaverde
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
1400000,Piso,exterior,3,137.0,1,1,Piovera,Hortaleza
198000,Piso,interior,3,140.0,1,0,San Diego,Puente de Vallecas
490000,Casa,interior,6,346.0,0,1,Villaverde Alto,Villaverde
98000,Piso,interior,3,69.0,1,0,Villaverde Alto,Villaverde
78312,Piso,exterior,2,55.0,1,0,Pradolongo,Usera
167000,Piso,exterior,3,117.0,1,0,Orcasur,Usera
229000,Piso,exterior,4,160.0,1,0,Ventas,Ciudad Lineal
64500,Piso,exterior,2,45.0,1,0,Puerta Bonita,Carabanchel
1039000,Piso,exterior,3,103.0,1,0,Universidad,Centro
595000,Piso,interior,2,59.0,1,0,Lista,Salamanca
3650000,Piso,exterior,3,362.0,1,1,Universidad,Centro
1391000,Dúplex,exterior,2,138.0,1,1,Atalaya,Ciudad Lineal
1410000,Piso,exterior,3,140.0,1,1,El Viso,Chamartín
1460000,Piso,exterior,3,145.0,1,0,Justicia,Centro
1460000,Piso,exterior,3,145.0,1,0,Justicia,Centro
1490000,Piso,exterior,3,148.0,1,0,Trafalgar,Chamberí
1850000,Piso,exterior,2,184.0,1,1,Castellana,Salamanca
1900000,Piso,exterior,3,189.0,1,1,Goya,Salamanca
910000,Piso,exterior,4,230.0,1,0,Gaztambide,Chamberí
185000,Estudio,interior,0,31.0,1,0,Gaztambide,Chamberí
109000,Piso,interior,2,31.0,1,0,Numancia,Puente de Vallecas
129900,Estudio,exterior,0,31.0,1,0,Canillas,Hortaleza
179097,Piso,interior,2,80.0,0,0,Los Berrocales,Vicálvaro
789000,Piso,exterior,2,101.0,1,0,Sol,Centro
990000,Piso,interior,4,237.0,0,1,Hispanoamérica,Chamartín
435000,Piso,exterior,3,96.0,1,0,Concepción,Ciudad Lineal
187000,Piso,exterior,2,57.0,1,0,Palomeras Sureste,Puente de Vallecas
830000,Piso,exterior,5,175.0,1,0,Gaztambide,Chamberí
225000,Dúplex,exterior,1,43.0,1,0,Las Delicias,Arganzuela
199000,Piso,exterior,2,49.0,1,0,Pueblo Nuevo,Ciudad Lineal
365000,Piso,exterior,3,91.0,1,0,Arcos,San Blas-Canillejas
400000,Piso,interior,3,90.0,1,0,Pacífico,Retiro
2800000,Piso,exterior,2,235.0,1,1,Lista,Salamanca
484000,Piso,exterior,2,100.0,1,1,San Juan Bautista,Ciudad Lineal
190000,Piso,interior,1,75.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
1130000,Piso,exterior,4,170.0,1,1,Nueva España,Chamartín
270000,Ático,exterior,2,92.0,1,1,Villaverde Alto,Villaverde
1985000,Ático,exterior,2,242.0,1,1,Lista,Salamanca
236811,Piso,exterior,3,109.0,1,1,Los Cerros,Vicálvaro
232500,Piso,exterior,4,107.0,1,0,Amposta,San Blas-Canillejas
130400,Piso,interior,3,60.0,1,0,Aluche,Latina
226162,Piso,exterior,3,104.0,1,1,Los Berrocales,Vicálvaro
185000,Piso,exterior,4,85.0,1,0,Arcos,San Blas-Canillejas
148000,Piso,exterior,2,68.0,1,0,Portazgo,Puente de Vallecas
239500,Piso,exterior,3,110.0,1,0,Simancas,San Blas-Canillejas
135000,Piso,exterior,2,62.0,1,0,San Diego,Puente de Vallecas
2400000,Piso,interior,4,206.0,1,0,Almagro,Chamberí
2400000,Piso,exterior,2,228.0,1,1,Castellana,Salamanca
2400000,Piso,exterior,4,227.0,1,1,Aravaca,Moncloa-Aravaca
2400000,Piso,exterior,3,230.0,1,1,El Viso,Chamartín
2400000,Dúplex,exterior,4,400.0,1,1,Nueva España,Chamartín
2400000,Piso,exterior,6,462.0,1,0,Cortes,Centro
2400000,Ático,exterior,3,280.0,1,0,El Viso,Chamartín
2400000,Piso,exterior,4,221.0,1,0,Recoletos,Salamanca
2400000,Piso,exterior,4,270.0,1,1,Castellana,Salamanca
2400000,Piso,exterior,4,190.0,1,1,Castellana,Salamanca
2395000,Casa,interior,4,701.0,0,1,Mirasierra,Fuencarral-El Pardo
2395000,Piso,exterior,4,270.0,1,1,Trafalgar,Chamberí
2395000,Casa,interior,5,781.0,0,1,Mirasierra,Fuencarral-El Pardo
2395000,Chalet,interior,4,447.0,0,1,Piovera,Hortaleza
2395000,Casa,interior,5,450.0,0,1,Mirasierra,Fuencarral-El Pardo
106050,Estudio,exterior,0,23.0,1,0,San Diego,Puente de Vallecas
100300,Piso,exterior,1,23.0,1,0,Numancia,Puente de Vallecas
174900,Estudio,interior,0,24.0,1,0,Palos de Moguer,Arganzuela
104000,Estudio,interior,0,24.0,1,0,Numancia,Puente de Vallecas
100000,Piso,interior,1,24.0,1,0,Numancia,Puente de Vallecas
205000,Piso,exterior,1,24.0,1,0,Piovera,Hortaleza
188000,Piso,exterior,1,24.0,1,0,Valdefuentes,Hortaleza
178000,Piso,exterior,1,25.0,1,0,Trafalgar,Chamberí
135000,Estudio,exterior,0,25.0,1,0,Prosperidad,Chamartín
167500,Estudio,exterior,0,25.0,1,0,Peñagrande,Fuencarral-El Pardo
135000,Piso,exterior,1,25.0,1,0,Embajadores,Centro
180000,Piso,interior,1,25.0,1,0,Cortes,Centro
310000,Estudio,interior,0,25.0,1,0,Recoletos,Salamanca
599000,Piso,exterior,4,145.0,1,0,Adelfas,Retiro
405000,Piso,exterior,2,110.0,1,0,Comillas,Carabanchel
879000,Piso,interior,2,87.0,1,0,Castellana,Salamanca
4800000,Piso,exterior,6,620.0,1,1,Almagro,Chamberí
990000,Piso,exterior,4,182.0,1,1,Guindalera,Salamanca
210000,Piso,exterior,3,80.0,1,0,Canillejas,San Blas-Canillejas
600000,Piso,exterior,3,113.0,1,0,Sol,Centro
900000,Piso,exterior,4,224.0,1,0,Ríos Rosas,Chamberí
1250000,Piso,exterior,3,140.0,1,0,Goya,Salamanca
849000,Piso,interior,3,111.0,1,0,Justicia,Centro
415000,Piso,exterior,2,102.0,1,0,Embajadores,Centro
839000,Piso,exterior,3,110.0,1,0,Universidad,Centro
658000,Piso,exterior,4,108.0,1,0,Universidad,Centro
660000,Piso,exterior,7,168.0,1,0,Embajadores,Centro
141000,Piso,exterior,2,50.0,1,0,Puerta Bonita,Carabanchel
460000,Estudio,interior,0,50.0,1,1,Peñagrande,Fuencarral-El Pardo
200000,Piso,interior,2,50.0,1,0,Valdeacederas,Tetuán
199990,Piso,exterior,2,50.0,1,0,Valdezarza,Moncloa-Aravaca
116900,Piso,interior,3,58.0,1,0,Aluche,Latina
224000,Piso,exterior,2,111.0,1,1,Palomeras Bajas,Puente de Vallecas
200000,Piso,interior,3,99.0,0,0,San Diego,Puente de Vallecas
103000,Piso,exterior,3,91.0,1,0,Orcasitas,Usera
205265,Piso,exterior,3,113.0,1,0,Palomeras Bajas,Puente de Vallecas
239000,Piso,interior,2,48.0,1,0,Justicia,Centro
375000,Piso,interior,2,70.0,1,0,Palacio,Centro
379000,Piso,exterior,2,56.0,1,1,San Diego,Puente de Vallecas
117000,Piso,exterior,2,69.0,1,0,Portazgo,Puente de Vallecas
152000,Piso,exterior,1,47.0,1,0,Peñagrande,Fuencarral-El Pardo
138000,Piso,exterior,2,79.0,1,0,Lucero,Latina
210000,Piso,exterior,1,41.0,1,1,Simancas,San Blas-Canillejas
135000,Piso,exterior,1,50.0,1,0,Palomeras Sureste,Puente de Vallecas
233000,Piso,interior,3,50.0,1,0,Palos de Moguer,Arganzuela
233000,Piso,interior,3,50.0,1,0,Palos de Moguer,Arganzuela
359000,Piso,interior,2,50.0,1,0,Ríos Rosas,Chamberí
133000,Piso,interior,2,50.0,1,0,Villaverde Alto,Villaverde
107000,Piso,exterior,2,50.0,1,0,Lucero,Latina
450000,Piso,exterior,1,50.0,1,0,Nueva España,Chamartín
250000,Estudio,exterior,0,50.0,1,0,Aravaca,Moncloa-Aravaca
306000,Ático,exterior,2,76.0,1,1,Orcasitas,Usera
470000,Estudio,exterior,0,40.0,1,0,Castellana,Salamanca
1425000,Piso,exterior,3,230.0,1,1,El Viso,Chamartín
288000,Piso,exterior,2,57.0,1,0,Barrio del Pilar,Fuencarral-El Pardo
165000,Piso,exterior,1,42.0,1,0,San Isidro,Carabanchel
165000,Piso,exterior,1,41.0,1,0,San Isidro,Carabanchel
165000,Piso,exterior,2,61.0,1,0,Vista Alegre,Carabanchel
165000,Piso,interior,1,31.0,1,0,Almagro,Chamberí
165000,Piso,exterior,2,58.0,1,0,Berruguete,Tetuán
2490000,Piso,exterior,3,220.0,1,0,Recoletos,Salamanca
2490000,Dúplex,interior,4,225.0,1,0,Recoletos,Salamanca
2490000,Piso,exterior,4,275.0,1,1,Almagro,Chamberí
149999,Piso,exterior,2,61.0,1,0,Campamento,Latina
1890000,Piso,exterior,5,248.0,1,0,Palacio,Centro
595000,Piso,exterior,3,87.0,1,0,Arapiles,Chamberí
1750000,Piso,exterior,4,200.0,1,0,Castellana,Salamanca
480000,Piso,interior,3,75.0,1,0,Ibiza,Retiro
525000,Piso,interior,3,82.0,1,0,Goya,Salamanca
3350000,Piso,exterior,5,300.0,1,1,Recoletos,Salamanca
330000,Piso,exterior,3,103.0,1,1,Abrantes,Carabanchel
1000000,Piso,exterior,3,124.0,1,0,Goya,Salamanca
330000,Piso,interior,3,70.0,1,0,Goya,Salamanca
1050000,Piso,exterior,4,180.0,1,0,Universidad,Centro
2100000,Piso,exterior,2,131.0,1,0,Jerónimos,Retiro
2850000,Piso,exterior,3,263.0,1,1,Justicia,Centro
170000,Piso,exterior,2,60.0,1,0,San Diego,Puente de Vallecas
170000,Piso,exterior,2,70.0,1,0,Pradolongo,Usera
389900,Ático,exterior,1,60.0,1,0,Bellas Vistas,Tetuán
585000,Piso,exterior,3,131.0,1,1,Valverde,Fuencarral-El Pardo
2300000,Piso,exterior,5,360.0,1,1,Castellana,Salamanca
350000,Piso,exterior,3,71.0,1,0,Moscardó,Usera
199000,Piso,exterior,2,49.0,1,0,Embajadores,Centro
350000,Piso,exterior,3,59.0,1,0,Cuatro Caminos,Tetuán
540000,Piso,exterior,2,101.0,1,0,Pacífico,Retiro
189000,Piso,interior,2,41.0,1,0,Embajadores,Centro
175000,Piso,exterior,2,52.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
146000,Piso,exterior,2,52.0,1,0,Almendrales,Usera
650000,Piso,exterior,2,107.0,1,0,Fuente del Berro,Salamanca
440000,Piso,exterior,3,92.0,1,0,Alameda de Osuna,Barajas
335000,Piso,exterior,2,112.0,1,0,Pueblo Nuevo,Ciudad Lineal
230000,Piso,exterior,3,108.0,1,0,Abrantes,Carabanchel
251500,Piso,exterior,4,118.0,1,0,Villaverde Alto,Villaverde
194000,Dúplex,exterior,4,91.0,1,0,Los Cármenes,Latina
920000,Piso,exterior,5,200.0,1,0,San Juan Bautista,Ciudad Lineal
160000,Piso,exterior,2,59.0,1,0,Numancia,Puente de Vallecas
160000,Piso,exterior,1,36.0,1,0,Almagro,Chamberí
160000,Piso,exterior,2,58.0,1,0,Buenavista,Carabanchel
160000,Piso,exterior,2,80.0,1,0,Berruguete,Tetuán
160000,Piso,interior,2,80.0,1,0,Berruguete,Tetuán
160000,Piso,exterior,3,80.0,1,0,Butarque,Villaverde
160000,Piso,interior,1,36.0,1,0,Berruguete,Tetuán
160000,Piso,exterior,2,60.0,1,0,Arcos,San Blas-Canillejas
2750000,Piso,exterior,5,304.0,1,1,Castellana,Salamanca
650000,Dúplex,exterior,2,153.0,1,1,Mirasierra,Fuencarral-El Pardo
830000,Piso,exterior,4,171.0,1,1,Palomas,Hortaleza
859000,Piso,exterior,3,133.0,1,0,Cortes,Centro
1350000,Piso,interior,4,216.0,1,1,Mirasierra,Fuencarral-El Pardo
2130000,Chalet,interior,5,372.0,0,1,Hispanoamérica,Chamartín
1310000,Piso,exterior,6,427.0,1,1,Atalaya,Ciudad Lineal
1175000,Piso,exterior,3,165.0,1,1,Cuatro Caminos,Tetuán
610000,Piso,exterior,3,126.0,1,1,Pinar de Chamartín,Ciudad Lineal
475000,Piso,exterior,2,94.0,1,1,San Juan Bautista,Ciudad Lineal
1040000,Piso,interior,2,107.0,1,0,Goya,Salamanca
3800000,Casa,interior,4,391.0,0,1,Nueva España,Chamartín
2990000,Piso,exterior,5,308.0,1,1,Goya,Salamanca
2990000,Piso,exterior,5,308.0,1,1,Goya,Salamanca
2990000,Piso,exterior,4,308.0,1,0,Goya,Salamanca
2990000,Piso,exterior,5,308.0,1,0,Goya,Salamanca
1029000,Dúplex,exterior,3,106.0,1,0,Lista,Salamanca
330000,Piso,interior,1,34.0,1,0,Universidad,Centro
2280000,Piso,exterior,4,235.0,1,1,El Viso,Chamartín
650000,Piso,exterior,1,67.0,1,0,Fuente del Berro,Salamanca
970000,Piso,exterior,3,100.0,1,0,Justicia,Centro
970000,Piso,exterior,2,100.0,1,1,Cuatro Caminos,Tetuán
485000,Piso,exterior,1,50.0,1,0,Hispanoamérica,Chamartín
950000,Piso,exterior,2,98.0,1,0,Lista,Salamanca
1870000,Piso,exterior,3,193.0,1,1,Almagro,Chamberí
1550000,Ático,exterior,3,160.0,1,0,Castellana,Salamanca
3100000,Piso,exterior,4,320.0,1,1,Almagro,Chamberí
920000,Piso,exterior,3,95.0,1,0,Trafalgar,Chamberí
1200000,Piso,interior,2,124.0,1,0,Jerónimos,Retiro
1200000,Piso,exterior,2,124.0,1,0,Jerónimos,Retiro
1200000,Piso,exterior,2,124.0,1,0,Jerónimos,Retiro
3000000,Piso,exterior,4,310.0,1,1,Nueva España,Chamartín
1200000,Piso,interior,2,124.0,1,0,Jerónimos,Retiro
1200000,Piso,interior,2,124.0,1,0,Jerónimos,Retiro
